x	y
676650.6784	6000327.611
676614.351	6000326.222
676607.264	6000511.521
676570.9381	6000510.132
676569.7557	6000541.052
676533.43	6000539.663
676532.2479	6000570.583
676496.0531	6000569.2
676493.6765	6000631.374
676457.3516	6000629.986
676451.4518	6000784.365
676415.128	6000782.977
676411.5965	6000875.404
676375.2734	6000874.016
676370.5571	6000997.475
676334.3657	6000996.093
676329.629	6001120.108
676293.3079	6001118.72
676288.5934	6001242.179
676252.2733	6001240.793
676249.9335	6001302.077
676213.7232	6001301.252
676210.0602	6001393.785
676173.8719	6001392.404
676172.6919	6001423.324
676136.3732	6001421.939
676134.022	6001483.557
676097.7038	6001482.171
676095.3446	6001544.012
676058.9616	6001542.624
676056.5944	6001604.687
676020.4731	6001603.31
676018.1319	6001664.706
675981.7498	6001663.318
675979.3836	6001725.382
675943.0673	6001723.997
675939.5398	6001816.536
675867.0393	6001813.773
675865.8612	6001844.693
675829.5458	6001843.31
675828.3679	6001874.23
675792.0528	6001872.847
675789.6974	6001934.688
675826.012	6001936.071
675824.8426	6001966.769
675861.1569	6001968.153
675856.4357	6002092.057
675820.1223	6002090.673
675813.0587	6002276.084
675776.7468	6002274.701
675773.2263	6002367.129
675736.9151	6002365.746
675734.5558	6002427.698
675698.2451	6002426.315
675694.726	6002518.743
675658.5466	6002517.366
675656.1883	6002579.318
675619.8787	6002577.936
675618.6935	6002609.079
675582.3842	6002607.697
675578.8629	6002700.236
675542.685	6002698.859
675539.156	6002791.621
675502.8481	6002790.24
675500.5044	6002851.858
675464.197	6002850.477
675461.8453	6002912.318
675425.5384	6002910.938
675422.02	6003003.477
675385.8444	6003002.102
675384.669	6003033.022
675348.3631	6003031.642
675347.1879	6003062.563
675310.8823	6003061.183
675308.524	6003123.246
675272.2188	6003121.867
675268.7031	6003214.406
675232.3987	6003213.027
675227.7093	6003336.487
675191.5364	6003335.113
675189.1879	6003396.954
675116.5166	6003394.195
675115.3428	6003425.115
675042.9331	6003422.367
675044.1064	6003391.447
675007.7381	6003390.067
675010.0841	6003328.226
674973.7806	6003326.849
674974.9534	6003295.928
674938.6496	6003294.551
674942.1587	6003202.012
674978.4632	6003203.389
674979.6444	6003172.246
675015.9491	6003173.623
675022.9786	6002988.322
675059.3501	6002989.702
675065.2077	6002835.322
675101.3192	6002836.692
675102.4926	6002805.771
675066.3809	6002804.401
675067.5456	6002773.703
675103.6576	6002775.073
675106.0044	6002713.232
675142.3128	6002714.61
675145.8464	6002621.515
675182.2209	6002622.896
675186.9079	6002499.436
675223.218	6002500.815
675227.906	6002377.355
675264.0864	6002378.729
675265.2608	6002347.809
675301.5721	6002349.188
675308.6195	6002163.665
675344.9322	6002165.044
675347.2607	6002103.76
675383.5739	6002105.139
675388.2867	6001981.124
675424.6009	6001982.504
675425.7762	6001951.583
675461.9599	6001952.959
675466.6535	6001829.499
675502.9689	6001830.88
675504.1446	6001799.96
675540.4602	6001801.341
675546.34	6001646.739
675582.6568	6001648.12
675584.9923	6001586.724
675621.179	6001588.101
675622.3639	6001556.958
675658.6814	6001558.34
675662.2114	6001465.578
675698.5297	6001466.96
675702.0519	6001374.422
675738.2403	6001375.799
675739.4174	6001344.879
675775.7366	6001346.262
675779.2602	6001253.723
675815.5802	6001255.106
675819.1257	6001162.011
675855.4464	6001163.394
675858.9587	6001071.189
675895.2801	6001072.573
675900.005	6000948.558
675936.1967	6000949.937
675940.9014	6000826.478
675977.2247	6000827.862
675978.4032	6000796.942
676051.1157	6000799.714
676052.282	6000769.127
676088.4098	6000770.505
676089.5933	6000739.473
676125.9827	6000740.861
676128.3417	6000679.02
676164.6662	6000680.406
676170.5647	6000525.804
676206.8904	6000527.19
676213.9615	6000341.891
676250.158	6000343.272
676251.3382	6000312.352
676287.6656	6000313.739
676290.0179	6000252.12
676326.3458	6000253.507
676329.8962	6000160.524
676366.2248	6000161.911
676368.5695	6000100.516
676404.768	6000101.898
676405.9491	6000070.978
676442.2784	6000072.366
676443.4683	6000041.223
676479.7979	6000042.611
676480.9794	6000011.691
676553.5085	6000014.463
676555.864	5999952.845
676592.1944	5999954.234
676593.3766	5999923.314
676666.0378	5999926.093
676668.4033	5999864.252
676704.6036	5999865.637
676708.1441	5999773.099
676671.943	5999771.714
676675.504	5999678.619
676711.7058	5999680.004
676712.8888	5999649.084
676749.2216	5999650.474
676750.3835	5999620.11
676786.7165	5999621.5
676787.8999	5999590.58
676824.2331	5999591.971
676825.4296	5999560.717
676861.763	5999562.108
676864.1309	5999500.268
676900.3341	5999501.654
676901.5183	5999470.734
676937.8525	5999472.126
676939.0241	5999441.539
676975.4239	5999442.933
676976.6128	5999411.902
677012.9474	5999413.294
677014.1323	5999382.374
677050.2711	5999383.759
677052.6414	5999321.919
677089.0421	5999323.314
677090.2146	5999292.727
677126.5502	5999294.121
677127.7401	5999263.089
677163.9452	5999264.478
677165.1311	5999233.557
677201.4672	5999234.951
677202.6532	5999204.031
677493.0822	5999215.181
677491.8942	5999246.101
677528.2302	5999247.497
677527.042	5999278.417
677635.9186	5999282.603
677637.1076	5999251.683
677709.7796	5999254.478
677710.9691	5999223.558
677747.3053	5999224.956
677749.0529	5999188.042
677115.3313	5999057.55
677015.2734	5998958.033
677010.285	5998953.275
675565.8651	5997570.675
675522.7356	5997528.575
675565.865	5997570.618
677010.2899	5998953.118
677015.2843	5998957.984
677115.3396	5999057.423
677749.055	5999187.99
677784.8255	5999191.916
677785.348	5999178.339
677785.9492	5999164.34
677821.8208	5999172.945
677822.1608	5999165.734
677822.5008	5999158.524
677824.5912	5999104.216
677860.9279	5999105.614
677861.6793	5999086.097
677863.3128	5999043.669
677894.9442	5999044.886
677899.5876	5999045.065
677900.8427	5999014.095
677935.5341	5999020.955
677935.8088	5999015.442
677940.3043	5998932.757
677940.6802	5998922.998
677975.2108	5998924.328
677979.1952	5998866.269
678017.3725	5998867.74
678018.9965	5998779.42
678019.3072	5998771.359
678055.5841	5998772.757
678059.165	5998679.839
678131.7828	5998682.638
678132.9605	5998652.09
678166.6205	5998653.388
678169.2385	5998653.489
678170.4952	5998622.518
678206.8357	5998623.919
678208.0303	5998592.947
678243.6542	5998594.321
678246.2105	5998543.431
678246.6983	5998532.401
678282.9773	5998533.8
678284.1723	5998502.828
678356.7929	5998505.631
678358.9435	5998505.714
678359.2453	5998452.611
678359.23	5998444.112
678395.4473	5998445.51
678399.0346	5998352.593
678425.5592	5998353.617
678435.3773	5998353.996
678435.6231	5998347.632
678436.5569	5998323.447
678477.6786	5998328.011
678474.0961	5998293.879
678510.3769	5998295.28
678513.0048	5998240.992
678552.9328	5998242.535
678553.9463	5998111.276
678580.8152	5998112.314
678590.2286	5998112.678
678592.2454	5998060.491
678592.6225	5998050.732
678611.6366	5998051.467
678628.9053	5998052.134
678629.2497	5998043.224
678630.1024	5998021.162
678665.2632	5998022.521
678667.6288	5997992.019
678703.9743	5997993.424
678705.172	5997962.452
678735.3147	5997963.617
678741.4555	5997963.855
678742.6534	5997932.883
678780.3939	5997938.591
678782.3738	5997850.286
678782.5315	5997841.368
678818.9406	5997842.777
678822.5193	5997750.283
678897.3029	5997753.177
678967.7846	5997755.906
678968.2938	5997742.754
678968.9839	5997724.934
679004.3964	5997726.305
679012.963	5997526.076
679013.7121	5997509.958
679049.9368	5997511.361
679052.7426	5997511.469
679059.9084	5997326.484
679093.4535	5997327.784
679094.6535	5997296.81
679130.9111	5997298.215
679132.8752	5997298.291
679135.1935	5997238.468
679169.6745	5997239.804
679175.7426	5997083.245
679201.2145	5997084.233
679211.9395	5997084.648
679214.308	5997023.552
679219.7658	5997022.913
679250.6942	5997024.112
679250.8128	5997019.443
679251.8787	5996993.564
679288.3941	5996999.655
679289.4334	5996964.002
679319.7074	5996965.176
679325.7247	5996965.409
679326.9885	5996934.44
679398.2623	5996937.205
679400.7737	5996906.283
679426.2778	5996907.272
679437.128	5996907.693
679437.5561	5996896.662
679438.3301	5996876.721
679466.7028	5996877.823
679474.6222	5996878.13
679475.8869	5996847.16
679585.0044	5996855.647
679586.0129	5996820.842
679613.9495	5996821.928
679622.3678	5996822.255
679622.8624	5996809.527
679623.5712	5996791.283
679658.4921	5996792.64
679661.1299	5996761.722
679696.9391	5996770.763
679697.2983	5996763.128
679703.9238	5996594.268
679704.567	5996577.721
679728.8881	5996578.666
679740.9238	5996579.134
679742.1279	5996548.162
679777.5184	5996549.538
679782.6458	5996440.958
679783.2856	5996426.11
679819.5813	5996427.521
679821.9903	5996365.577
679845.0652	5996366.474
679858.3488	5996366.991
679866.7159	5996151.882
679904.8536	5996153.366
679907.2966	5996090.572
679941.8175	5996091.915
679942.0779	5996086.826
679945.4788	5995999.425
679970.645	5996000.405
679981.8403	5996000.84
679984.2511	5995938.895
680020.4883	5995940.306
680021.694	5995909.334
680097.9807	5995916.128
680095.6244	5995881.192
680126.6853	5995882.402
680131.9245	5995882.606
680133.1932	5995851.636
680169.3688	5995853.045
680170.6212	5995822.5
680205.4872	5995823.858
680212.7538	5995675.843
680251.2074	5995677.342
680252.5572	5995589.011
680252.9872	5995577.979
680289.352	5995579.397
680291.7665	5995517.453
680297.4428	5995517.674
680329.1185	5995524.008
680329.198	5995488.317
680365.5012	5995489.733
680366.7714	5995458.763
680402.0767	5995460.14
680404.3452	5995429.209
680457.4595	5995431.281
680477.0148	5995432.044
680477.4452	5995421.013
680478.2233	5995401.072
680507.3225	5995402.207
680514.496	5995402.487
680515.7047	5995371.515
680734.457	5995383.457
680734.9724	5995349.483
680771.2767	5995350.902
680775.7367	5995351.076
680773.9586	5995297.466
680773.6976	5995288.958
680788.5438	5995289.538
680810.0647	5995290.379
680810.5623	5995277.65
680811.2754	5995259.406
680847.0502	5995260.805
680848.8537	5995229.856
680884.2505	5995232.94
680886.4325	5995200.306
680922.6756	5995201.724
680923.9329	5995171.178
680939.6528	5995171.793
680960.2386	5995172.598
680961.2178	5995147.566
680962.6618	5995110.653
680997.4085	5995112.013
681000.2423	5995081.104
681037.1957	5995085.95
681037.8232	5995051.556
681067.6733	5995052.724
681074.0675	5995052.974
681075.3257	5995022.429
681133.0924	5995024.69
681147.9396	5995025.272
681148.1888	5995018.907
681149.2147	5994994.302
681189.2859	5995000.12
681186.7974	5994964.754
681218.27	5994965.986
681223.0424	5994966.173
681224.2557	5994935.202
681260.6257	5994936.626
681263.8426	5994935.053
681263.0528	5994874.682
681299.4233	5994876.107
681300.6204	5994845.56
681339.1061	5994849.617
681338.2053	5994816.013
681369.9909	5994817.259
681374.5138	5994817.436
681375.7905	5994786.467
681440.6722	5994789.011
681448.4082	5994789.314
681449.5706	5994785.96
681449.6229	5994758.342
681502.1524	5994760.403
681522.3658	5994761.196
681522.7986	5994750.164
681523.581	5994730.223
681654.8123	5994735.374
681668.8805	5994735.926
681671.6008	5994733.484
681670.2048	5994705.384
681704.5782	5994707.584
681706.4519	5994706.808
681707.6684	5994675.835
681744.0406	5994677.264
681746.4739	5994615.32
681752.2137	5994615.546
681783.94	5994622.316
681784.0635	5994585.776
681965.8029	5994592.92
681963.6504	5994629.381
681999.555	5994630.793
681999.8968	5994625.282
682002.0198	5994594.345
682033.1831	5994595.571
682038.3926	5994595.776
682039.6112	5994564.804
682112.3117	5994567.241
682113.5597	5994537.119
682168.338	5994539.276
682186.1815	5994539.978
682186.5825	5994529.796
682187.4011	5994509.007
682296.4593	5994513.302
682300.1403	5994513.447
682297.742	5994482.333
682333.123	5994487.551
682333.3359	5994483.736
682335.2115	5994452.789
682368.6532	5994454.107
682371.5856	5994454.222
682372.8063	5994423.25
682405.0627	5994424.522
682409.1181	5994424.682
682411.6059	5994363.165
682447.9182	5994364.597
682449.1394	5994333.625
682491.0461	5994337.402
682486.6735	5994304.084
682518.4004	5994305.335
682523.0487	5994305.519
682523.283	5994299.58
682524.3328	5994274.55
682559.8035	5994275.949
682561.9302	5994245.013
682598.3188	5994253.247
682599.4489	5994215.898
682635.7624	5994217.331
682639.8897	5994214.094
682636.9849	5994186.36
682672.8931	5994187.777
682674.5837	5994156.823
682705.0014	5994158.024
682710.8977	5994158.257
682712.1831	5994127.287
682747.1367	5994129.943
682749.7828	5994097.752
682788.1736	5994104.368
682787.2416	5994068.636
682823.8347	5994070.932
682824.8423	5994039.102
682861.1572	5994040.537
682862.4435	5994009.568
682916.2923	5994011.696
682935.0738	5994012.438
682935.4931	5994001.831
682936.2982	5993981.465
683045.3859	5993985.355
683048.9114	5993985.494
683046.6567	5993954.809
683121.8367	5993961.184
683120.4967	5993927.135
683149.9967	5993927.878
683156.8918	5993928.151
683158.1008	5993897.603
683196.1377	5993902.933
683195.7053	5993868.072
683232.0217	5993869.509
683233.248	5993838.537
683267.1934	5993839.881
683269.5646	5993839.975
683273.2273	5993747.484
683314.1407	5993751.229
683310.8338	5993717.953
683347.1656	5993725.341
683348.4407	5993688.422
683384.7273	5993689.86
683388.5962	5993690.013
683387.4935	5993638.977
683387.1818	5993627.917
683406.5578	5993628.684
683423.5	5993629.356
683423.8868	5993619.597
683424.7107	5993598.808
683464.1014	5993600.794
683462.3817	5993569.281
683497.097	5993574.906
683497.2651	5993570.664
683500.9545	5993513.868
683539.5202	5993515.398
683542.1785	5993448.362
683576.314	5993449.716
683577.5256	5993419.169
683615.1175	5993423.209
683617.5412	5993362.115
683652.6135	5993363.506
683652.7481	5993360.112
683658.8758	5993205.677
683683.6781	5993208.361
683695.1973	5993207.118
683698.4806	5993124.385
683698.8847	5993114.203
683739.1359	5993122.175
683741.8304	5993054.291
683883.065	5993059.9
683884.2953	5993028.928
683958.5683	5993035.703
683960.4214	5992947.389
683960.7417	5992939.328
683924.3555	5992937.882
683926.8166	5992875.939
683854.0432	5992873.049
683857.4638	5992786.921
683896.4101	5992788.468
683897.7948	5992689.088
683921.0444	5992690.012
683934.1829	5992690.534
683939.9477	5992545.433
683940.3185	5992536.099
683957.7954	5992536.794
683976.7078	5992537.545
683977.1125	5992527.362
683977.9386	5992506.573
684014.5871	5992510.155
684016.7901	5992446.076
683980.4	5992444.63
683981.6139	5992414.082
684018.0042	5992415.528
684022.928	5992291.642
684047.3969	5992292.614
684059.1944	5992293.083
684060.4087	5992262.536
684101.2414	5992266.283
684098.0316	5992233.011
684134.1872	5992240.397
684134.4234	5992234.458
684139.3163	5992111.419
684175.7427	5992112.018
684176.4515	5992094.199
684178.1896	5992050.499
684250.8511	5992053.39
684253.7227	5992053.504
684255.7044	5991939.274
684255.7637	5991929.928
684219.432	5991928.482
684222.8414	5991842.78
684259.4607	5991837.013
684259.9334	5991825.133
684260.6931	5991806.04
684291.4697	5991807.265
684297.0882	5991807.489
684298.3207	5991776.517
684334.6537	5991777.963
684336.6826	5991778.044
684339.0638	5991718.223
684373.3683	5991719.588
684374.7937	5991686.925
684411.1274	5991688.371
684412.3607	5991657.399
684448.757	5991658.848
684447.5234	5991689.821
684483.9195	5991691.27
684482.8679	5991723.949
684518.9567	5991723.687
684517.7227	5991754.658
684527.5863	5991755.051
684554.1183	5991756.108
684552.5627	5991795.142
684551.6666	5991817.627
684587.9992	5991819.075
684585.5302	5991881.019
684588.714	5991881.146
684588.5786	5991884.54
684621.9872	5991882.472
684620.7524	5991913.444
684766.2049	5991919.245
684767.4406	5991888.273
684804.2616	5991893.143
684805.0712	5991858.754
684834.6615	5991859.935
684841.3099	5991860.201
684842.5461	5991829.228
684909.7178	5991831.91
684915.2738	5991832.132
684918.9338	5991829.729
684916.573	5991801.163
684951.6162	5991810.637
684952.1254	5991802.583
684954.1882	5991772.069
684990.4589	5991773.518
684991.6961	5991742.547
685066.2613	5991747.226
685065.7252	5991714.484
685102.1212	5991715.938
685103.3591	5991684.966
685138.3195	5991686.363
685143.3279	5991593.926
685128.4071	5991593.329
685107.0558	5991592.476
685112.0074	5991468.59
685175.7818	5991471.139
685221.0763	5991472.951
685221.5513	5991461.071
685222.2979	5991442.403
685258.6337	5991443.856
685262.5723	5991442.314
685264.5209	5991306.834
685264.8733	5991289.426
685294.8107	5991290.623
685301.2102	5991290.879
685302.4493	5991259.908
685450.1391	5991265.819
685557.1214	5991270.104
685557.9202	5991250.163
685558.3621	5991239.133
685580.1521	5991240.006
685594.6371	5991240.586
685595.8781	5991209.614
685631.8837	5991212.332
685633.5194	5991180.101
685669.9196	5991181.56
685671.1611	5991150.589
685703.2535	5991151.876
685707.4992	5991152.046
685708.7863	5991121.501
685747.401	5991128.573
685750.1061	5991061.115
685783.9474	5991062.472
685785.1895	5991031.501
685821.591	5991032.961
685822.8334	5991001.99
685859.1727	5991003.448
685860.4608	5990972.903
685897.49	5990978.213
685898.0432	5990943.39
685925.1419	5990944.478
685934.3829	5990944.848
685934.8768	5990932.544
685935.6261	5990913.876
685968.2821	5990915.187
685972.0286	5990915.338
685973.272	5990884.366
685994.3455	5990885.213
686009.6746	5990885.828
686010.4242	5990867.16
686010.9182	5990854.857
686033.6153	5990855.768
686083.5991	5990857.776
686084.6898	5990830.623
686086.0703	5990796.258
686120.8189	5990797.654
686124.7067	5990742.141
686161.3662	5990737.24
686161.8095	5990726.209
686162.6732	5990706.271
686189.0552	5990707.331
686198.9211	5990707.728
686200.2597	5990676.759
686241.5941	5990679.271
686237.7983	5990647.673
686310.6387	5990650.602
686311.8842	5990619.629
686348.1329	5990621.087
686349.4411	5990590.119
686385.1417	5990596.655
686385.3466	5990591.563
686389.1292	5990508.425
686389.5218	5990498.667
686406.5069	5990499.35
686425.9275	5990500.131
686426.3543	5990489.525
